"Absolute_Pressure","Aspect_Ratio","Courant_Number","Density","Dynamic_Viscosity","Mesh_Expansion_Factor","Orthogonality_Angle","P_Mass.Residual","Points:0","Points:1","Points:2","Pressure","Pressure.Gradient:0","Pressure.Gradient:1","Pressure.Gradient:2","Real_Partition_Number","Shear_Strain_Rate","Specific_Volume","Total_Pressure","U_Mom.Residual","V_Mom.Residual","Velocity:0","Velocity:1","Velocity:2","Velocity_u.Beta","Velocity_u.Gradient:0","Velocity_u.Gradient:1","Velocity_u.Gradient:2","Velocity_v.Beta","Velocity_v.Gradient:0","Velocity_v.Gradient:1","Velocity_v.Gradient:2","Velocity_w.Beta","Velocity_w.Gradient:0","Velocity_w.Gradient:1","Velocity_w.Gradient:2","Volume_Porosity","Volume_of_Finite_Volumes","W_Mom.Residual","Wall_Shear:0","Wall_Shear:1","Wall_Shear:2"
0.74252,5.3348,0.24155,1,0.0021569,1.0014,1.486,-1.1126e-09,9.5651,0.5,0,0.74252,-0.32456,7.7884e-05,0,5,33.504,1,0.74252,7.2192e-09,1.7472e-09,0,0,0,0.043391,0.0006045,-33.506,6.9389e-18,0.99229,-0.00051621,-0.001578,-1.9482e-20,0.68168,4.7646e-22,0,-1.2145e-11,1,4.6221e-06,1.6712e-23,0.075527,-3.9656e-07,2.208e-19
0.72637,5.3209,0.24201,1,0.0021569,1.0014,1.4879,-1.0738e-09,9.6148,0.5,0,0.72637,-0.32362,5.8228e-05,0,5,33.491,1,0.72637,4.9504e-09,2.9762e-09,0,0,0,0.043337,-0.0047712,-33.496,0,0.97903,-0.0014866,0.0055376,-2.0329e-20,0.68113,1.2705e-21,0,-1.217e-11,1,4.6351e-06,1.596e-23,0.075494,-3.9639e-07,-5.0916e-19
0.71034,5.3071,0.24156,1,0.0021569,1.0014,1.4899,-7.0402e-10,9.6645,0.5,0,0.71034,-0.31927,0.00029635,0,5,33.461,1,0.71034,3.6688e-09,3.4855e-09,0,0,0,0.042786,-0.010371,-33.464,0,0.80167,-0.00059986,0.014598,-2.5411e-20,0.68057,1.6941e-21,0,-1.2181e-11,1,4.6481e-06,8.8373e-24,0.075397,-3.9588e-07,-1.2484e-18
0.69462,5.2933,0.24129,1,0.0021569,1.0014,1.4918,-8.702e-10,9.7143,0.5,0,0.69462,-0.31343,-0.00077,0,5,33.421,1,0.69462,4.2223e-09,2.7122e-09,0,0,0,0.04221,-0.0095147,-33.419,0,0.87025,0.0014616,0.01204,-2.7105e-20,0.68031,8.4703e-22,0,-1.2195e-11,1,4.661e-06,2.9371e-24,0.075273,-3.9523e-07,-9.0338e-19
0.67917,5.2795,0.24198,1,0.0021569,1.0014,1.4938,-7.1532e-10,9.764,0.5,0,0.67917,-0.31099,-0.0014069,0,5,33.389,1,0.67917,7.8311e-09,1.3907e-09,0,0,0,0.042182,-0.0030114,-33.385,0,0.99178,0.0016285,0.0016154,-2.6682e-20,0.68009,2.647e-22,0,-1.2224e-11,1,4.674e-06,4.5414e-24,0.075194,-3.9481e-07,2.0389e-19
0.66369,5.2658,0.24347,1,0.0021569,1.0014,1.4957,-5.7713e-10,9.8137,0.5,0,0.66369,-0.3135,-0.0008552,0,5,33.375,1,0.66369,9.5776e-09,8.1616e-10,0,0,0,0.042724,0.0028731,-33.371,0,0.9527,0.00030707,-0.0054398,-2.7105e-20,0.67951,4.2352e-22,0,-1.2261e-11,1,4.687e-06,1.1824e-23,0.075189,-3.9478e-07,8.3709e-19
0.64799,5.2522,0.24476,1,0.0021569,1.0014,1.4976,-5.9172e-10,9.8634,0.5,0,0.64799,-0.31783,0.00026593,0,5,33.375,1,0.64799,8.2158e-09,1.117e-09,0,0,0,0.043375,0.0052859,-33.373,0,0.95479,-0.0003348,-0.006426,-3.134e-20,0.67897,6.3527e-22,0,-1.23e-11,1,4.7e-06,2.2956e-23,0.075231,-3.95e-07,7.6253e-19
0.63208,5.2386,0.24583,1,0.0021569,1.0014,1.4996,-1.0647e-09,9.9132,0.5,0,0.63208,-0.32092,0.00043569,0,5,33.381,1,0.63208,5.9506e-09,2.3261e-09,0,0,0,0.04386,0.0042714,-33.382,0,0.97072,-0.00057947,-0.0051369,-3.3881e-20,0.6784,2.1176e-22,0,-1.2339e-11,1,4.713e-06,3.5994e-23,0.075279,-3.9526e-07,4.266e-19
0.61607,5.225,0.24646,1,0.0021569,1.0014,1.5015,-1.1979e-09,9.9629,0.5,0,0.61607,-0.32131,0.00037123,0,5,33.381,1,0.61607,3.0662e-09,3.4983e-09,0,0,0,0.043976,-0.00081898,-33.385,0,0.99439,-0.0012772,0.0012303,-3.4093e-20,0.67786,-2.1176e-22,0,-1.2371e-11,1,4.726e-06,4.8545e-23,0.075291,-3.9532e-07,-1.5155e-19
0.60013,5.2115,0.24634,1,0.0021569,1.0014,1.5033,-1.3188e-09,10.013,0.5,0,0.60013,-0.31791,0.00041421,-2.7105e-20,5,33.364,1,0.60013,1.6931e-09,4.2919e-09,0,0,0,0.043564,-0.008122,-33.369,0,0.88814,-0.0011952,0.010718,-3.3881e-20,0.67725,0,0,-1.2388e-11,1,4.7389e-06,5.1734e-23,0.07523,-3.95e-07,-8.7786e-19
0.58446,5.198,0.2459,1,0.0021569,1.0014,1.5052,-1.6806e-10,10.062,0.5,0,0.58446,-0.31136,-0.00015535,0,5,33.326,1,0.58446,1.8285e-09,4.0423e-09,0,0,0,0.042786,-0.012976,-33.329,0,0.7836,-4.4262e-05,0.016302,-3.0493e-20,0.67685,8.4703e-22,0,-1.2397e-11,1,4.7519e-06,4.0706e-23,0.0751,-3.9432e-07,-1.1964e-18
0.56917,5.1846,0.24553,1,0.0021569,1.0014,1.5071,-7.9746e-10,10.112,0.5,0,0.56917,-0.30484,-0.0011703,-1.3553e-20,5,33.279,1,0.56917,1.933e-09,3.0079e-09,0,0,0,0.042103,-0.012315,-33.278,0,0.84776,0.001052,0.014367,-3.0493e-20,0.67663,1.2705e-21,0,-1.2407e-11,1,4.7649e-06,1.9475e-23,0.074948,-3.9352e-07,-8.4695e-19
0.55415,5.1712,0.24595,1,0.0021569,1.0014,1.5089,-4.3925e-10,10.162,0.5,0,0.55415,-0.30162,-0.0012709,0,5,33.236,1,0.55415,5.1305e-09,1.4284e-09,0,0,0,0.041933,-0.006471,-33.233,0,0.97558,0.0014896,0.0063273,-3.2187e-20,0.67641,1.2705e-21,0,-1.2427e-11,1,4.7779e-06,1.2287e-24,0.074835,-3.9292e-07,-1.1185e-19
0.53917,5.1579,0.24719,1,0.0021569,1.0014,1.5108,4.5594e-11,10.212,0.5,0,0.53917,-0.30302,-0.0010026,0,5,33.213,1,0.53917,5.9696e-09,1.1809e-10,0,0,0,0.042354,0.0012524,-33.208,0,0.96878,0.0010842,-0.0032985,-3.5999e-20,0.67602,1.2705e-21,0,-1.246e-11,1,4.7909e-06,-2.1499e-24,0.074801,-3.9275e-07,5.6477e-19
0.52401,5.1446,0.24875,1,0.0021569,1.0014,1.5126,-1.1928e-09,10.261,0.5,0,0.52401,-0.30776,-0.00034136,-1.3553e-20,5,33.21,1,0.52401,6.2566e-09,1.2962e-10,0,0,0,0.043141,0.0067999,-33.207,6.9389e-18,0.90049,0.0002056,-0.0089407,-4.0658e-20,0.67544,8.4703e-22,0,-1.2503e-11,1,4.8039e-06,5.5059e-24,0.074843,-3.9297e-07,8.5286e-19
0.50857,5.1314,0.2502,1,0.0021569,1.0013,1.5145,-6.7577e-10,10.311,0.5,0,0.50857,-0.31286,0.00043593,0,5,33.222,1,0.50857,4.0467e-09,9.8249e-10,0,0,0,0.043912,0.0076408,-33.221,0,0.90475,-0.00069571,-0.0092807,-4.2352e-20,0.67486,-4.2352e-22,0,-1.2548e-11,1,4.8168e-06,1.6173e-23,0.074919,-3.9337e-07,6.7282e-19
0.4929,5.1182,0.25107,1,0.0021569,1.0013,1.5163,-6.7243e-10,10.361,0.5,0,0.4929,-0.31546,0.00075026,-1.3553e-20,5,33.233,1,0.4929,-1.3365e-09,2.1613e-09,0,0,0,0.044297,0.0033031,-33.235,0,0.98887,-0.0013732,-0.0030873,-4.1081e-20,0.67436,-5.5587e-22,0,-1.2586e-11,1,4.8298e-06,2.2116e-23,0.074974,-3.9365e-07,1.3563e-19
0.47719,5.1051,0.25116,1,0.0021569,1.0013,1.5181,-8.601e-10,10.41,0.5,0,0.47719,-0.31399,0.00074298,-1.3553e-20,5,33.23,1,0.47719,-3.0705e-09,2.3957e-09,0,0,0,0.044119,-0.0033866,-33.234,0,0.95271,-0.0010816,0.0056145,-4.1505e-20,0.67375,4.2352e-22,0,-1.2611e-11,1,4.8428e-06,1.8191e-23,0.074964,-3.936e-07,-4.4167e-19
0.46167,5.092,0.25091,1,0.0021569,1.0013,1.5199,-6.3676e-10,10.46,0.5,0,0.46167,-0.3094,0.00014547,0,5,33.21,1,0.46167,-2.1678e-09,1.8334e-09,0,0,0,0.043588,-0.0077149,-33.213,0,0.88259,6.042e-05,0.010256,-4.9128e-20,0.67327,1.6941e-21,0,-1.2629e-11,1,4.8558e-06,7.1865e-24,0.074893,-3.9323e-07,-6.4367e-19
0.44642,5.0789,0.25097,1,0.0021569,1.0013,1.5217,-2.4331e-11,10.51,0.5,0,0.44642,-0.3048,-0.00076776,0,5,33.182,1,0.44642,-1.9389e-09,1.0212e-09,0,0,0,0.043137,-0.0071917,-33.181,0,0.93936,0.00096585,0.0082574,-5.2516e-20,0.67296,2.1176e-22,0,-1.2649e-11,1,4.8688e-06,-1.0548e-23,0.074801,-3.9275e-07,-3.767e-19
0.43135,5.066,0.25171,1,0.0021569,1.0013,1.5234,9.2336e-11,10.56,0.5,0,0.43135,-0.30283,-0.00083803,0,5,33.156,1,0.43135,-2.9298e-09,3.8764e-10,0,0,0,0.043089,-0.0034235,-33.154,0,0.99462,0.00089463,0.0025115,-4.6587e-20,0.67265,-1.0059e-21,0,-1.2675e-11,1,4.8817e-06,-3.035e-23,0.074736,-3.924e-07,4.4801e-20
0.4163,5.053,0.25278,1,0.0021569,1.0013,1.5252,-2.4058e-10,10.609,0.5,0,0.4163,-0.30366,-0.00064522,0,5,33.138,1,0.4163,-3.3415e-09,3.7246e-11,0,0,0,0.043373,-0.00070282,-33.137,0,1,-9.3689e-05,-0.00063986,-4.2669e-20,0.67222,-1.0059e-21,0,-1.2706e-11,1,4.8947e-06,-4.4626e-23,0.074707,-3.9225e-07,2.0692e-19
0.40116,5.0401,0.25349,1,0.0021569,1.0013,1.527,-4.5251e-11,10.659,0.5,0,0.40116,-0.30503,8.9771e-06,0,5,33.126,1,0.40116,-4.2588e-09,-3.3455e-10,0,0,0,0.043629,-0.00033613,-33.126,0,0.99878,-0.00040257,0.0008619,-4.2246e-20,0.67178,-1.2705e-21,0,-1.2735e-11,1,4.9077e-06,-4.4863e-23,0.074695,-3.9219e-07,8.3782e-20
0.38597,5.0273,0.25407,1,0.0021569,1.0013,1.5287,-1.8692e-11,10.709,0.5,0,0.38597,-0.30541,0.00020612,0,5,33.117,1,0.38597,-4.9614e-09,-7.6033e-10,0,0,0,0.043782,0.00046865,-33.116,0,0.99928,0.00039319,-7.0254e-05,-4.1386e-20,0.67132,-2.0117e-21,0,-1.2766e-11,1,4.9207e-06,-3.5752e-23,0.07469,-3.9216e-07,6.1467e-20
0.37078,5.0145,0.25503,1,0.0021569,1.0013,1.5305,-2.234e-11,10.758,0.5,0,0.37078,-0.30569,-0.0003049,0,5,33.112,1,0.37078,-5.0176e-09,-1.1274e-09,0,0,0,0.043996,0.00083623,-33.112,0,0.98933,-3.8177e-05,-0.0020354,-3.9387e-20,0.67082,-2.4882e-21,0,-1.2802e-11,1,4.9337e-06,-2.2865e-23,0.07469,-3.9217e-07,1.3082e-19
0.35557,5.0017,0.2557,1,0.0021569,1.0013,1.5322,5.386e-11,10.808,0.5,0,0.35557,-0.30557,4.7566e-05,0,5,33.103,1,0.35557,-5.7158e-09,-1.413e-09,0,0,0,0.044068,-0.0024037,-33.105,0,0.9969,-0.0011954,0.0026584,-3.7269e-20,0.67037,-1.6941e-21,0,-1.2829e-11,1,4.9467e-06,-1.5546e-23,0.074674,-3.9208e-07,-8.0578e-20
0.3404,4.989,0.25567,1,0.0021569,1.0013,1.5339,1.3535e-10,10.858,0.5,0,0.3404,-0.30307,0.00058925,0,5,33.085,1,0.3404,-6.6868e-09,-1.6103e-09,0,0,0,0.043761,-0.0063501,-33.086,0,0.90477,-0.00045569,0.0086546,-3.8964e-20,0.6698,-1.2705e-21,0,-1.2847e-11,1,4.9596e-06,-1.6685e-23,0.074618,-3.9179e-07,-3.5667e-19
0.32543,4.9763,0.25575,1,0.0021569,1.0013,1.5356,2.3712e-10,10.908,0.5,0,0.32543,-0.29901,-0.0004182,0,5,33.058,1,0.32543,-7.4359e-09,-1.8299e-09,0,0,0,0.043357,-0.007497,-33.059,0,0.93679,0.00050523,0.0083452,-3.5575e-20,0.66947,-2.5411e-21,-1.7347e-18,-1.2867e-11,1,4.9726e-06,-2.2584e-23,0.074535,-3.9135e-07,-3.2492e-19
0.31066,4.9637,0.25614,1,0.0021569,1.0013,1.5373,1.9275e-10,10.957,0.5,0,0.31066,-0.29564,-0.00087283,1.3553e-20,5,33.028,1,0.31066,-7.9751e-09,-1.9688e-09,0,0,0,0.043072,-0.0081148,-33.029,0,0.96413,-0.0001606,0.0082539,-2.7105e-20,0.66916,-2.9646e-21,0,-1.2886e-11,1,4.9856e-06,-3.2357e-23,0.074442,-3.9086e-07,-2.401e-19
0.29603,4.9511,0.2563,1,0.0021569,1.0013,1.539,2.1031e-10,11.007,0.5,0,0.29603,-0.29262,-0.00025272,1.3553e-20,5,32.993,1,0.29603,-8.5193e-09,-2.081e-09,0,0,0,0.042758,-0.0093926,-32.993,0,0.90509,-0.00037308,0.010793,-2.5411e-20,0.66876,-3.3881e-21,0,-1.2899e-11,1,4.9986e-06,-3.6303e-23,0.07434,-3.9032e-07,-3.0279e-19
0.28156,4.9386,0.25633,1,0.0021569,1.0013,1.5407,3.5796e-10,11.057,0.5,0,0.28156,-0.28931,-0.00056466,1.3553e-20,5,32.954,1,0.28156,-9.1545e-09,-2.2057e-09,0,0,0,0.042423,-0.0093945,-32.954,0,0.90238,0.00027397,0.010937,-1.6941e-20,0.66846,-3.8116e-21,0,-1.2913e-11,1,5.0116e-06,-4.3958e-23,0.074231,-3.8976e-07,-3.0702e-19
0.26725,4.9261,0.25655,1,0.0021569,1.0013,1.5424,4.5576e-10,11.107,0.5,0,0.26725,-0.28678,-0.00097224,1.3553e-20,5,32.918,1,0.26725,-9.7066e-09,-2.3303e-09,0,0,0,0.042231,-0.0072665,-32.917,0,0.95086,0.0006419,0.0083167,-8.4703e-21,0.66819,-3.3881e-21,0,-1.2931e-11,1,5.0246e-06,-6.1965e-23,0.074135,-3.8925e-07,-1.7504e-19
0.25304,4.9137,0.25712,1,0.0021569,1.0013,1.544,5.4865e-10,11.156,0.5,0,0.25304,-0.28614,-0.00077821,1.3553e-20,5,32.89,1,0.25304,-9.8935e-09,-2.6591e-09,0,0,0,0.042305,-0.0028333,-32.887,0,0.99282,0.00097248,0.003086,-2.5411e-21,0.66787,-2.2764e-21,0,-1.2957e-11,1,5.0375e-06,-8.6873e-23,0.074076,-3.8894e-07,2.3923e-20
0.2388,4.9013,0.25822,1,0.0021569,1.0013,1.5457,5.0497e-10,11.206,0.5,0,0.2388,-0.28808,-0.00069546,2.7105e-20,5,32.877,1,0.2388,-9.2007e-09,-3.0091e-09,0,0,0,0.042757,0.0031871,-32.873,0,0.96482,0.0010363,-0.0042429,0,0.66745,-2.1176e-21,0,-1.2993e-11,1,5.0505e-06,-1.0182e-22,0.074074,-3.8893e-07,2.4094e-19
0.22439,4.889,0.25971,1,0.0021569,1.0013,1.5474,1.0385e-09,11.256,0.5,0,0.22439,-0.29253,-0.00042616,2.7105e-20,5,32.881,1,0.22439,-8.2732e-09,-3.8455e-09,0,0,0,0.043529,0.0081269,-32.878,0,0.87995,0.00036014,-0.0098558,3.3881e-21,0.6669,-2.1176e-21,0,-1.3039e-11,1,5.0635e-06,-1.1112e-22,0.074131,-3.8923e-07,3.6393e-19
0.20971,4.8767,0.26116,1,0.0021569,1.0013,1.549,4.0811e-10,11.305,0.5,0,0.20971,-0.29787,0.00041249,2.7105e-20,5,32.897,1,0.20971,-6.1503e-09,-4.4198e-09,0,0,0,0.044365,0.010295,-32.896,0,0.87021,-0.00022235,-0.011526,5.0822e-21,0.66635,-1.2705e-21,0,-1.3087e-11,1,5.0765e-06,-1.1763e-22,0.074226,-3.8973e-07,3.4276e-19
0.19477,4.8645,0.26243,1,0.0021569,1.0013,1.5506,3.1298e-10,11.355,0.5,0,0.19477,-0.30242,0.00077953,2.7105e-20,5,32.92,1,0.19477,-5.0267e-09,-3.9549e-09,0,0,0,0.045071,0.010502,-32.92,0,0.89527,-0.0002058,-0.011311,1.6941e-21,0.66579,-2.5411e-21,0,-1.3136e-11,1,5.0895e-06,-1.1847e-22,0.074332,-3.9028e-07,2.7401e-19
0.17963,4.8523,0.26365,1,0.0021569,1.0013,1.5522,9.3716e-10,11.405,0.5,0,0.17963,-0.30574,0.00075014,2.7105e-20,5,32.945,1,0.17963,-7.7412e-09,-2.9379e-09,0,0,0,0.045631,0.0091307,-32.946,0,0.91088,-0.00038972,-0.010031,5.0822e-21,0.66522,-3.8116e-21,0,-1.3185e-11,1,5.1024e-06,-1.0031e-22,0.07443,-3.908e-07,2.0316e-19
0.16436,4.8401,0.26461,1,0.0021569,1.0013,1.5539,2.0103e-10,11.455,0.5,0,0.16436,-0.3076,0.00064059,2.7105e-20,5,32.963,1,0.16436,-1.0597e-08,-1.7314e-09,0,0,0,0.045963,0.0050712,-32.966,0,0.97006,-0.0010676,-0.005258,9.3174e-21,0.66472,-4.0234e-21,0,-1.3227e-11,1,5.1154e-06,-8.3015e-23,0.074498,-3.9116e-07,7.7516e-20
0.14904,4.828,0.26494,1,0.0021569,1.0013,1.5555,7.1474e-11,11.504,0.5,0,0.14904,-0.3072,0.00087109,2.7105e-20,5,32.969,1,0.14904,-1.1058e-08,-1.3581e-09,0,0,0,0.045928,0.00034185,-32.972,0,0.98681,-0.00062458,0.0013258,1.1435e-20,0.66421,-2.7529e-21,0,-1.3257e-11,1,5.1284e-06,-6.6342e-23,0.074519,-3.9127e-07,-4.7611e-20
0.13381,4.8159,0.26523,1,0.0021569,1.0013,1.5571,4.0531e-10,11.554,0.5,0,0.13381,-0.30539,0.00019439,2.7105e-20,5,32.966,1,0.13381,-9.6256e-09,-1.7389e-09,0,0,0,0.045768,-0.00012551,-32.966,0,0.98924,0.00099693,0.00097009,1.1011e-20,0.66375,-3.3881e-21,0,-1.3288e-11,1,5.1414e-06,-5.2356e-23,0.074512,-3.9123e-07,-2.1224e-20
0.11866,4.8039,0.26634,1,0.0021569,1.0013,1.5586,5.445e-10,11.604,0.5,0,0.11866,-0.30505,-0.00071308,2.7105e-20,5,32.964,1,0.11866,-8.9641e-09,-2.0073e-09,0,0,0,0.045943,0.0021059,-32.963,0,0.9579,0.00065637,-0.0042165,1.6941e-20,0.66329,-4.6587e-21,0,-1.3327e-11,1,5.1544e-06,-1.3607e-23,0.074515,-3.9125e-07,8.124e-20
0.10346,4.7919,0.26753,1,0.0021569,1.0013,1.5602,3.3719e-10,11.654,0.5,0,0.10346,-0.30622,-0.00010674,1.3553e-20,5,32.96,1,0.10346,-8.6939e-09,-1.9253e-09,0,0,0,0.04625,-0.00036571,-32.962,0,0.98081,-0.001623,-0.00087601,2.0752e-20,0.6629,-5.9292e-21,0,-1.336e-11,1,5.1674e-06,5.2031e-23,0.074517,-3.9126e-07,3.5629e-20
0.088216,4.78,0.26754,1,0.0021569,1.0013,1.5618,6.4299e-10,11.703,0.5,0,0.088216,-0.30491,0.00094989,0,5,32.942,1,0.088216,-9.6463e-09,-1.724e-09,0,0,0,0.046045,-0.0076468,-32.946,0,0.86461,-0.0018229,0.01053,2.7105e-20,0.66237,-6.7763e-21,0,-1.3374e-11,1,5.1803e-06,1.4066e-22,0.074468,-3.91e-07,-1.1433e-19
0.073146,4.7681,0.26698,1,0.0021569,1.0013,1.5633,3.5727e-10,11.753,0.5,0,0.073146,-0.29985,0.00016047,-1.3553e-20,5,32.909,1,0.073146,-1.031e-08,-1.6252e-09,0,0,0,0.045368,-0.011515,-32.91,0,0.74603,0.00047663,0.015009,2.5411e-20,0.66201,-5.0822e-21,0,-1.3383e-11,1,5.1933e-06,2.4367e-22,0.074359,-3.9043e-07,-1.4905e-19
0.058386,4.7563,0.26684,1,0.0021569,1.0012,1.5649,3.055e-10,11.803,0.5,0,0.058386,-0.29532,-0.0012516,-2.7105e-20,5,32.875,1,0.058386,-9.429e-09,-2.5481e-09,0,0,0,0.044923,-0.0061478,-32.872,6.9389e-18,0.93795,0.0027185,0.0071954,1.8635e-20,0.66181,-8.9997e-22,0,-1.3404e-11,1,5.2063e-06,3.5301e-22,0.07426,-3.8991e-07,-3.5452e-20
0.043761,4.7445,0.26851,1,0.0021569,1.0012,1.5664,2.5174e-10,11.852,0.5,0,0.043761,-0.29597,-0.0017796,-4.0658e-20,5,32.854,1,0.043761,-5.3525e-09,-3.3754e-09,0,0,0,0.045363,0.00070604,-32.852,0,0.91232,0.00054909,-0.0054493,5.0822e-21,0.66144,5.294e-21,0,-1.3444e-11,1,5.2193e-06,3.8335e-22,0.074227,-3.8973e-07,4.8188e-20
0.028959,4.7328,0.2696,1,0.0021569,1.0012,1.568,7.0147e-10,11.902,0.5,0,0.028959,-0.29925,0.00086696,-6.7763e-20,5,32.839,1,0.028959,-3.1046e-09,-4.2844e-09,0,0,0,0.045923,-0.0020215,-32.842,0,0.98864,-0.0036114,0.0036758,-1.9482e-20,0.66116,1.2705e-20,0,-1.3468e-11,1,5.232e-06,4.2046e-22,0.074215,-3.8967e-07,9.6919e-22
0.01403,4.7206,0.27347,1,0.0021569,1.0324,1.5695,-8.5283e-11,11.952,0.5,0,0.01403,-0.29951,0.0028567,-5.421e-20,5,32.823,1,0.01403,-3.2718e-09,-2.7851e-09,0,0,0,0.045899,-0.020023,-32.808,0,0.53639,-0.00777,0.028825,-4.0658e-20,0.6607,1.3553e-20,0,-1.346e-11,1,5.1593e-06,2.6564e-22,0.074093,-3.8903e-07,-7.0946e-20
-0.0050781,2.61,12.128,1,0.0021569,1.1507,1.5686,1.0683e-09,12,0.42871,0,0,-0.32781,0.087436,4.0658e-20,5,23.965,1,2.198,-3.3405e-07,-2.8385e-08,2.0991,-0.0053552,0,1,-0.022992,-23.924,0,0.0025415,-0.041571,-0.025516,1.3553e-20,1,1.3553e-20,0,-7.5957e-11,1,9.5887e-06,-2.2024e-23,0,0,0
-0.011657,2.2717,16.756,1,0.0021569,1.1801,1.3779,-8.0573e-07,12,0.40745,0,0,-0.42332,-0.070787,-2.7105e-20,5,15.627,1,3.3693,-4.7763e-06,-5.6476e-09,2.6004,-0.00015792,0,1,0.051948,-15.649,0,1,0.02195,-0.068347,2.0329e-20,1,2.7105e-20,0,-1.0415e-10,1,1.67e-05,-1.5282e-22,0,0,0
-0.0020622,2.9994,9.4193,1,0.0021569,1.1506,1.569,4.487e-09,12,0.44721,0,0,-0.30979,0.06302,2.0329e-20,5,26.838,1,1.319,-3.2452e-07,-1.5074e-08,1.6255,-0.0042509,0,1,-0.049332,-26.797,3.4694e-18,1,-0.040303,0.030928,-2.2023e-20,1,6.7763e-21,0,-5.8963e-11,1,8.3295e-06,1.5043e-22,0,0,0
-0.00090146,3.4474,6.8289,1,0.0021569,1.1504,1.5695,2.0703e-09,12,0.46329,0,0,-0.30347,0.030008,0,5,29.17,1,0.68789,-3.2038e-07,-6.4146e-09,1.1737,-0.0027909,0,1,-0.039087,-29.142,0,1,-0.02748,0.038044,-1.6941e-20,1,2.0329e-20,0,-4.2715e-11,1,7.2372e-06,1.89e-22,0,0,0
-0.00048229,3.9629,4.3988,1,0.0021569,1.1504,1.5699,1.0845e-09,12,0.47727,0,0,-0.30074,0.01048,-2.7105e-20,5,31.133,1,0.2816,-2.6843e-07,-3.2125e-09,0.75111,-0.0016407,0,1,-0.030744,-31.117,0,1,-0.016726,0.03456,-1.0164e-20,0.91578,1.6941e-20,0,-2.75e-11,1,6.2892e-06,1.1497e-22,0,0,0
-0.00034409,4.5558,2.1514,1,0.0021569,1.1503,1.5703,5.4283e-10,12,0.48943,0,0,-0.29951,0.0028567,-5.421e-20,5,32.815,1,0.065107,-1.5958e-07,-7.5736e-10,0.3618,-0.000724,0,1,-0.020023,-32.808,0,1,-0.00777,0.028825,-4.0658e-20,0.93371,1.3553e-20,0,-1.346e-11,1,5.4661e-06,6.3073e-23,0,0,0
-0.00030562,4.5558,0.55323,1,0.0021569,1,1.5704,4.7639e-10,12,0.5,0,0,-0.29951,0.0028567,-5.2768e-20,5,32.815,1,-0.00030562,-3.9349e-09,-2.454e-09,0,0,0,0.044502,-0.020023,-32.808,7.7055e-19,0.14783,-0.00777,0.028825,-3.8527e-20,0.65377,1.2404e-20,8.2149e-20,-1.346e-11,1,2.5416e-06,9.2044e-23,0.073986,-3.8847e-07,-9.1756e-20
5.5465,9.0148,0.84907,1,0.0021569,1.0013,1.5704,-9.1494e-10,0,-4.8986e-16,0,5.5465,-5.3364,-0.10849,0,2,80.666,1,5.5465,-8.1403e-11,-1.4324e-09,0,0,0,0.13571,0.40702,80.714,0,0.098323,0.0044353,-0.45028,3.2526e-19,0.67073,2.7105e-20,0,-1.4969e-11,1,8.861e-07,-1.6018e-22,0.19927,-5.2678e-07,-1.609e-20
5.6524,9.0093,0.83408,1,0.0021569,1.0024,1.5703,-7.7266e-10,-0.019945,-4.9067e-16,0,5.6524,-5.2706,-0.11585,0,2,78.896,1,5.6524,-2.1318e-11,-1.3798e-09,0,0,0,0.13765,0.44626,78.914,0,0.068136,0.0054184,-0.49577,2.1684e-19,0.67394,5.421e-20,0,-1.4702e-11,1,8.8877e-07,-1.2048e-22,0.19517,-2.1258e-06,-1.1723e-19
5.7567,8.9654,0.82154,1,0.0021569,1.0024,1.5703,-5.0883e-10,-0.03989,-4.9149e-16,0,5.7567,-5.1806,-0.11958,0,2,76.984,1,5.7567,1.4302e-10,-1.489e-09,0,0,0,0.13923,0.48007,76.997,0,0.060158,0.0050383,-0.53732,1.0842e-19,0.67724,2.7105e-20,0,-1.442e-11,1,8.9311e-07,-9.5543e-23,0.1907,-2.0771e-06,-8.0362e-20
5.859,8.922,0.80667,1,0.0021569,1.0024,1.5703,-3.2761e-10,-0.059835,-4.923e-16,0,5.859,-5.0665,-0.12388,0,2,74.975,1,5.859,1.5412e-10,-1.3609e-09,0,0,0,0.14038,0.51302,74.983,-1.3878e-17,0.049412,0.0040414,-0.57283,1.0842e-19,0.68083,2.7105e-20,0,-1.4113e-11,1,8.9744e-07,1.053e-23,0.18593,-2.0251e-06,1.3904e-19
5.9589,8.879,0.79002,1,0.0021569,1.0024,1.5703,-2.5077e-10,-0.07978,-4.9312e-16,0,5.9589,-4.9325,-0.12702,0,2,72.889,1,5.9589,2.1231e-10,-1.2111e-09,0,0,0,0.14117,0.54006,72.891,0,0.040769,0.0033733,-0.6026,0,0.68465,0,0,-1.3784e-11,1,9.0177e-07,-1.803e-23,0.18089,-1.9702e-06,2.8975e-19
6.0558,8.8364,0.77183,1,0.0021569,1.0024,1.5703,-2.0446e-10,-0.099725,-4.9393e-16,0,6.0558,-4.7818,-0.12904,0,2,70.745,1,6.0558,2.6397e-10,-1.0871e-09,0,0,0,0.14161,0.56167,70.742,0,0.033672,0.0026328,-0.62647,1.0842e-19,0.68873,-5.421e-20,0,-1.3438e-11,1,9.061e-07,-9.7267e-23,0.17564,-1.913e-06,3.5547e-19
